X_id,ADDRESS,APPLICATION_FOR,BALLOTS_BLANK,BALLOTS_CAST,BALLOTS_DISTRIBUTED,BALLOTS_IN_FAVOUR,BALLOTS_NEEDED_TO_PROCEED,BALLOTS_NEEDED_TO_PROCEED_LBL,BALLOTS_OPPOSED,BALLOTS_RECEIVED_BY_VOTERS,BALLOTS_RETURNED_TO_SENDER,BALLOTS_SPOILED,CLOSE_DATE,DECLARATIONS_ADDED,FINAL_VOTER_COUNT,MORATORIUM_DATE,OPEN_DATE,PASS_RATE,PASS_RATE_LABEL,POLL_CD,POLL_ID,POLL_RESULT,POTENTIAL_VOTERS,RESPONSE_RATE_MET
779545,,Traffic Calming Safety Zone,0,45,101,29,24,25% of ballots received by voters,15,94,7,1,2021-11-11,0,101,2023-11-12,2021-10-12,27,60% of received ballots,TCSZ 2021-060,1339,In Favour,122,Yes
779546,,Permit Parking,0,39,97,22,24,25% of ballots received by voters,13,95,2,4,2021-11-17,0,97,2023-11-18,2021-10-18,21,50% + 1 of received ballots,PPP 2021-061,1341,In Favour,108,Yes
779547,,Permit Parking,0,51,323,35,77,25% of ballots received by voters,11,308,15,5,2021-11-27,0,323,2023-11-28,2021-10-28,N/A,50% + 1 of received ballots,PPP 2021-062,1342,Response Rate Not Met,332,No
779548,70 Methuen Ave,Front Yard Parking,0,69,97,63,23,25% of ballots received by voters,1,92,5,5,2021-11-20,0,97,2024-11-21,2021-10-21,36,50% + 1 of received ballots,FYP 2021-063,1343,In Favour,108,Yes
779549,238 Belsize Dr,Front Yard Parking,0,45,79,39,19,25% of ballots received by voters,0,73,6,6,2021-11-19,0,79,2024-11-20,2021-10-20,24,50% + 1 of received ballots,FYP 2021-064,1344,In Favour,85,Yes
779550,37 Springdale Blvd,Front Yard Parking,0,42,68,34,17,25% of ballots received by voters,2,66,2,6,2021-11-26,0,68,2024-11-27,2021-10-27,22,50% + 1 of received ballots,FYP 2021-065,1345,In Favour,71,Yes
779551,528 Millwood Rd,Front Yard Parking,0,51,80,43,20,25% of ballots received by voters,2,80,0,6,2021-11-17,0,80,2024-11-18,2021-10-18,27,50% + 1 of received ballots,FYP 2021-066,1346,In Favour,89,Yes
779552,193 Kane Ave,Front Yard Parking,0,15,43,13,11,25% of ballots received by voters,2,43,0,0,2021-11-24,1,43,2024-11-25,2021-10-25,9,50% + 1 of received ballots,FYP 2021-067,1347,In Favour,56,Yes
779553,,Permit Parking,0,22,64,2,14,25% of ballots received by voters,18,56,8,2,2021-12-01,0,64,2023-12-02,2021-11-01,12,50% + 1 of received ballots,PPP 2021-068,1348,Opposed,70,Yes
779554,17 Rockwell Ave,Front Yard Parking,0,17,45,17,11,25% of ballots received by voters,0,41,4,0,2021-10-27,0,45,2024-10-28,2021-09-27,10,50% + 1 of received ballots,FYP 2021-069,1349,In Favour,55,Yes
779555,,Permit Parking,0,14,61,3,14,25% of ballots received by voters,10,56,5,1,2021-11-18,0,61,2023-11-19,2021-10-19,8,50% + 1 of received ballots,PPP 2021-070,1350,Opposed,75,Yes
779556,22 Beresford Ave,Front Yard Parking,0,30,88,23,22,25% of ballots received by voters,5,85,3,2,2021-12-01,0,88,2024-12-02,2021-11-01,16,50% + 1 of received ballots,FYP 2021-071,1351,In Favour,99,Yes
779557,50 Shields Ave,Front Yard Parking,1,36,72,32,18,25% of ballots received by voters,0,70,2,3,2021-12-03,0,72,2024-12-04,2021-11-03,19,50% + 1 of received ballots,FYP 2021-072,1352,In Favour,75,Yes
779558,,Permit Parking,0,42,76,22,18,25% of ballots received by voters,16,71,5,4,2021-12-09,1,76,2023-12-10,2021-11-09,22,50% + 1 of received ballots,PPP 2021-074,1354,In Favour,84,Yes
779559,,Permit Parking,0,27,60,16,15,25% of ballots received by voters,10,60,0,1,2021-11-25,0,60,2023-11-26,2021-10-26,15,50% + 1 of received ballots,PPP 2021-075,1355,In Favour,62,Yes
779560,221 Gledhill Ave,Front Yard Parking,0,41,80,27,20,25% of ballots received by voters,12,80,0,2,2021-12-04,1,80,2024-12-05,2021-11-04,22,50% + 1 of received ballots,FYP 2021-076,1356,In Favour,97,Yes
779561,180 Glenholme Ave,Front Yard Parking,0,50,136,32,34,25% of ballots received by voters,6,133,3,12,2021-12-16,0,136,2024-12-17,2021-11-16,26,50% + 1 of received ballots,FYP 2021-077,1357,In Favour,160,Yes
779562,52 McNairn Ave,Front Yard Parking,0,28,59,25,14,25% of ballots received by voters,1,55,4,2,2021-12-10,0,59,2024-12-11,2021-11-10,15,50% + 1 of received ballots,FYP 2021-078,1358,In Favour,64,Yes
779563,131 Parkhurst Blvd,Front Yard Parking,0,45,88,41,22,25% of ballots received by voters,2,87,1,2,2021-12-15,2,88,2024-12-16,2021-11-15,24,50% + 1 of received ballots,FYP 2021-079,1359,In Favour,96,Yes
779564,9 Briarcroft Rd,Front Yard Parking,0,38,45,37,12,25% of ballots received by voters,0,45,0,1,2021-12-17,0,45,2024-12-18,2021-11-17,20,50% + 1 of received ballots,FYP 2021-080,1360,In Favour,48,Yes
779565,,Traffic Calming,0,38,105,29,52,50% + 1 of ballots received by voters,1,101,4,8,2021-12-24,0,105,2023-12-25,2021-11-24,N/A,60% of received ballots,TCP 2021-081,1361,Response Rate Not Met,130,No
779566,4 Ladykirk Ave,Front Yard Parking,0,18,27,17,7,25% of ballots received by voters,0,27,0,1,2021-12-22,0,27,2024-12-23,2021-11-22,10,50% + 1 of received ballots,FYP 2021-082,1362,In Favour,28,Yes
779567,812 Sammon Ave,Front Yard Parking,0,42,75,33,18,25% of ballots received by voters,0,71,4,9,2021-12-23,0,75,2024-12-24,2021-11-23,22,50% + 1 of received ballots,FYP 2021-083,1363,In Favour,81,Yes
779568,621 Millwood Rd,Front Yard Parking,0,21,41,15,10,25% of ballots received by voters,6,38,3,0,2021-12-24,0,41,2024-12-25,2021-11-24,12,50% + 1 of received ballots,FYP 2021-084,1364,In Favour,42,Yes
779569,285 Gainsborough Rd,Front Yard Parking,0,63,107,55,27,25% of ballots received by voters,4,106,1,4,2021-12-30,4,107,2024-12-31,2021-11-30,33,50% + 1 of received ballots,FYP 2021-085,1365,In Favour,117,Yes
779570,40 Evelyn Ave,Front Yard Parking,0,38,76,36,18,25% of ballots received by voters,0,70,6,2,2022-01-05,0,76,2025-01-06,2021-12-06,20,50% + 1 of received ballots,FYP 2021-086,1366,In Favour,86,Yes
779571,94 Scarboro Beach Blvd,Front Yard Parking,0,77,90,72,23,25% of ballots received by voters,3,90,0,2,2022-01-06,1,90,2025-01-07,2021-12-07,40,50% + 1 of received ballots,FYP 2021-087,1367,In Favour,106,Yes
779572,58 Clendenan Ave,Front Yard Parking,0,11,23,10,6,25% of ballots received by voters,0,21,2,1,2022-01-12,0,23,2025-01-13,2021-12-13,7,50% + 1 of received ballots,FYP 2021-088,1368,In Favour,24,Yes
779573,41 Latimer Ave,Front Yard Parking,0,51,95,42,24,25% of ballots received by voters,5,94,1,4,2022-01-14,2,95,2025-01-15,2021-12-15,27,50% + 1 of received ballots,FYP 2021-089,1369,In Favour,102,Yes
779574,74 Dynevor Rd,Front Yard Parking,0,34,129,26,31,25% of ballots received by voters,4,124,5,4,2022-01-08,0,129,2025-01-09,2021-12-09,18,50% + 1 of received ballots,FYP 2021-090,1370,In Favour,150,Yes
779575,76 Howick Ave,Front Yard Parking,0,31,81,25,20,25% of ballots received by voters,0,79,2,6,2022-01-15,0,81,2025-01-16,2021-12-16,17,50% + 1 of received ballots,FYP 2021-091,1371,In Favour,90,Yes
779576,48 Norval St,Front Yard Parking,0,17,81,14,18,25% of ballots received by voters,2,69,12,1,2022-02-16,1,81,2025-02-17,2022-01-17,N/A,50% + 1 of received ballots,FYP 2021-092,1372,Response Rate Not Met,96,No
779577,146 Silver Birch Ave,Front Yard Parking,0,40,117,34,29,25% of ballots received by voters,5,115,2,1,2022-02-24,0,117,2025-02-25,2022-01-25,21,50% + 1 of received ballots,FYP 2021-093,1373,In Favour,129,Yes
779578,349 Manor Rd E,Front Yard Parking,0,29,44,23,11,25% of ballots received by voters,3,44,0,3,2022-03-02,0,44,2025-03-03,2022-01-31,16,50% + 1 of received ballots,FYP 2021-094,1374,In Favour,46,Yes
779579,217 Clendenan Ave,Front Yard Parking,0,52,92,49,22,25% of ballots received by voters,0,87,5,3,2022-03-05,3,92,2025-03-06,2022-02-03,27,50% + 1 of received ballots,FYP 2021-095,1375,In Favour,108,Yes
779580,93 Malvern Ave,Front Yard Parking,0,53,112,34,27,25% of ballots received by voters,15,107,5,4,2022-02-11,0,112,2025-02-12,2022-01-12,28,50% + 1 of received ballots,FYP 2021-096,1376,In Favour,128,Yes
779581,39 Crewe Ave,Front Yard Parking,0,41,52,37,13,25% of ballots received by voters,0,52,0,4,2022-02-16,0,52,2025-02-17,2022-01-17,22,50% + 1 of received ballots,FYP 2021-097,1377,In Favour,57,Yes
779582,32 Alberta Ave,Front Yard Parking,0,53,126,40,28,25% of ballots received by voters,2,112,14,11,2022-02-26,2,126,2025-02-27,2022-01-27,28,50% + 1 of received ballots,FYP 2021-098,1378,In Favour,154,Yes
779583,1274 Kennedy Rd,Commercial Boulevard Parking,0,7,45,2,12,25% of ballots received by voters,3,45,0,2,2022-03-09,0,45,2024-03-10,2022-02-07,N/A,50% + 1 of received ballots,CBP 2021-099,1379,Response Rate Not Met,58,No
779584,,Permit Parking,0,7,11,0,3,25% of ballots received by voters,6,11,0,1,2022-03-04,0,11,2024-03-05,2022-02-02,5,50% + 1 of received ballots,PPP 2021-100,1380,Opposed,12,Yes
779585,,Permit Parking,0,94,151,33,38,25% of ballots received by voters,57,150,1,4,2022-03-12,0,151,2024-03-13,2022-02-10,48,50% + 1 of received ballots,PPP 2021-101,1381,Opposed,173,Yes
779586,25 Kenora Cres,Front Yard Parking,0,36,61,32,16,25% of ballots received by voters,0,61,0,4,2022-03-24,0,61,2025-03-25,2022-02-22,19,50% + 1 of received ballots,FYP 2022-001,1382,In Favour,87,Yes
779587,,Traffic Calming,0,53,75,41,20,25% + 1 of ballots received by voters,5,73,2,7,2022-03-25,5,75,2024-03-26,2022-02-23,32,60% of received ballots,TCP 2022-002,1384,In Favour,85,Yes
779588,,Traffic Calming,0,17,22,17,7,25% + 1 of ballots received by voters,0,22,0,0,2022-03-25,0,22,2024-03-26,2022-02-23,11,60% of received ballots,TCP 2022-003,1385,In Favour,24,Yes
779589,611 Hillsdale Ave E,Front Yard Parking,0,27,64,26,16,25% of ballots received by voters,1,62,2,0,2022-04-07,0,64,2025-04-08,2022-03-08,15,50% + 1 of received ballots,FYP 2022-004,1386,In Favour,68,Yes
779590,,Permit Parking,0,15,66,10,17,25% of ballots received by voters,5,66,0,0,2022-04-21,0,66,2024-04-22,2022-03-22,N/A,50% + 1 of received ballots,PPP 2022-005,1387,Response Rate Not Met,67,No
779591,133 Lee Ave,Front Yard Parking,0,86,133,77,31,25% of ballots received by voters,1,124,9,8,2022-04-02,2,133,2025-04-03,2022-03-03,44,50% + 1 of received ballots,FYP 2022-006,1388,In Favour,159,Yes
779592,382 Elm Rd,Front Yard Parking,0,10,34,10,8,25% of ballots received by voters,0,32,2,0,2022-04-06,0,34,2025-04-07,2022-03-07,6,50% + 1 of received ballots,FYP 2022-007,1389,In Favour,35,Yes
779593,379 Durie St,Front Yard Parking,0,64,111,47,28,25% of ballots received by voters,15,110,1,2,2022-05-20,0,111,2025-05-21,2022-04-20,33,50% + 1 of received ballots,FYP 2022-008,1392,In Favour,122,Yes
779594,,Permit Parking,0,35,104,29,26,25% of ballots received by voters,3,101,3,3,2022-04-29,0,104,2024-04-30,2022-03-30,19,50% + 1 of received ballots,PPP 2022-009,1393,In Favour,108,Yes
779595,,Permit Parking,0,28,100,20,25,25% of ballots received by voters,7,100,0,1,2022-04-30,0,100,2024-05-01,2022-03-31,15,50% + 1 of received ballots,PPP 2022-010,1394,In Favour,110,Yes
779596,277 Old Orchard Grv,Front Yard Parking,0,72,105,64,27,25% of ballots received by voters,2,105,0,6,2022-05-04,0,105,2025-05-05,2022-04-04,37,50% + 1 of received ballots,FYP 2022-011,1399,In Favour,118,Yes
779597,297 Brookdale Ave,Front Yard Parking,0,39,82,37,20,25% of ballots received by voters,1,79,3,1,2022-05-11,0,82,2025-05-12,2022-04-11,21,50% + 1 of received ballots,FYP 2022-012,1400,In Favour,88,Yes
779598,263 Robina Ave,Front Yard Parking,0,38,140,31,35,25% of ballots received by voters,5,139,1,2,2022-05-21,0,140,2025-05-22,2022-04-21,20,50% + 1 of received ballots,FYP 2022-015,1403,In Favour,168,Yes
779599,57 Jedburgh Rd,Front Yard Parking,0,37,57,30,15,25% of ballots received by voters,2,57,0,5,2022-05-13,0,57,2025-05-14,2022-04-13,20,50% + 1 of received ballots,FYP 2022-016,1404,In Favour,67,Yes
779600,35 Craydon Ave,Front Yard Parking,0,50,115,42,28,25% of ballots received by voters,8,112,3,0,2022-05-25,0,115,2025-05-26,2022-04-25,26,50% + 1 of received ballots,FYP 2022-017,1405,In Favour,134,Yes
779601,511 Millwood Rd,Front Yard Parking,0,39,71,36,18,25% of ballots received by voters,0,71,0,3,2022-05-28,0,71,2025-05-29,2022-04-28,21,50% + 1 of received ballots,FYP 2022-018,1406,In Favour,77,Yes
779602,14 Wrenson Rd,Front Yard Parking,0,24,30,20,8,25% of ballots received by voters,4,30,0,0,2022-06-01,0,30,2025-06-02,2022-05-02,13,50% + 1 of received ballots,FYP 2022-019,1407,In Favour,31,Yes
779603,,Permit Parking,0,34,72,17,18,25% of ballots received by voters,16,69,3,1,2022-07-22,0,72,2024-07-23,2022-06-22,18,50% + 1 of received ballots,PPP 2022-020,1408,Opposed,86,Yes
779604,152 Stibbard Ave,Front Yard Parking,0,38,63,28,16,25% of ballots received by voters,9,62,1,1,2022-06-08,0,63,2025-06-09,2022-05-09,20,50% + 1 of received ballots,FYP 2022-021,1409,In Favour,66,Yes
779605,11 Corley Ave,Front Yard Parking,0,43,86,41,22,25% of ballots received by voters,1,86,0,1,2022-06-04,2,86,2025-06-05,2022-05-05,23,50% + 1 of received ballots,FYP 2022-022,1410,In Favour,99,Yes
779606,56 Carrick Ave,Front Yard Parking,0,23,75,22,19,25% of ballots received by voters,1,74,1,0,2022-06-11,0,75,2025-06-12,2022-05-12,13,50% + 1 of received ballots,FYP 2022-023,1411,In Favour,93,Yes
779607,,Permit Parking,0,48,117,26,30,25% of ballots received by voters,19,117,0,3,2022-06-08,0,117,2024-06-09,2022-05-09,25,50% + 1 of received ballots,PPP 2022-024,1412,In Favour,130,Yes
779608,385 Willard Ave,Front Yard Parking,0,47,98,44,25,25% of ballots received by voters,0,97,1,3,2022-06-15,0,98,2025-06-16,2022-05-16,25,50% + 1 of received ballots,FYP 2022-025,1413,In Favour,115,Yes
779609,445 Armadale Ave,Front Yard Parking,0,50,89,32,22,25% of ballots received by voters,11,86,3,7,2022-06-18,0,89,2025-06-19,2022-05-19,26,50% + 1 of received ballots,FYP 2022-026,1414,In Favour,105,Yes
779610,215 Glenholme Ave,Front Yard Parking,0,42,79,41,18,25% of ballots received by voters,0,69,10,1,2022-06-29,0,79,2025-06-30,2022-05-30,22,50% + 1 of received ballots,FYP 2022-027,1415,In Favour,96,Yes
779611,205 Bingham Ave,Front Yard Parking,0,79,124,66,31,25% of ballots received by voters,10,121,3,3,2022-07-01,0,124,2025-07-02,2022-06-01,41,50% + 1 of received ballots,FYP 2022-028,1416,In Favour,138,Yes
779612,167 Brookside Dr,Front Yard Parking,0,31,42,27,11,25% of ballots received by voters,1,42,0,3,2022-07-06,0,42,2025-07-07,2022-06-06,17,50% + 1 of received ballots,FYP 2022-029,1417,In Favour,52,Yes
779613,103 Wells Hill Ave,Front Yard Parking,0,13,21,13,4,25% of ballots received by voters,0,15,6,0,2022-07-07,6,21,2025-07-08,2022-06-07,8,50% + 1 of received ballots,FYP 2022-030,1418,In Favour,22,Yes
779614,41 Willow Ave (former Toronto),Front Yard Parking,0,38,64,27,16,25% of ballots received by voters,5,64,0,6,2022-06-24,0,64,2025-06-25,2022-05-25,20,50% + 1 of received ballots,FYP 2022-031,1419,In Favour,73,Yes
779615,241 Quebec Ave,Front Yard Parking,0,33,52,29,13,25% of ballots received by voters,4,52,0,0,2022-07-09,0,52,2025-07-10,2022-06-09,18,50% + 1 of received ballots,FYP 2022-032,1420,In Favour,65,Yes
779616,,Permit Parking,0,17,63,15,13,25% of ballots received by voters,0,50,13,2,2022-07-14,0,63,2024-07-15,2022-06-14,10,50% + 1 of received ballots,PPP 2022-033,1421,In Favour,75,Yes
779617,,Permit Parking,0,38,86,4,21,25% of ballots received by voters,34,83,3,0,2022-07-21,0,86,2024-07-22,2022-06-21,20,50% + 1 of received ballots,PPP 2022-034,1422,Opposed,92,Yes
779618,49 Lee Ave,Front Yard Parking,0,18,52,18,13,25% of ballots received by voters,0,52,0,0,2022-07-16,0,52,2025-07-17,2022-06-16,10,50% + 1 of received ballots,FYP 2022-035,1423,In Favour,82,Yes
779619,,Permit Parking,0,25,72,11,17,25% of ballots received by voters,9,68,4,5,2022-07-21,0,72,2024-07-22,2022-06-21,14,50% + 1 of received ballots,PPP 2022-036,1424,Opposed,76,Yes
779620,347 Lumsden Ave,Front Yard Parking,0,29,55,17,14,25% of ballots received by voters,0,54,1,12,2022-07-27,0,55,2025-07-28,2022-06-27,16,50% + 1 of received ballots,FYP 2022-037,1425,In Favour,61,Yes
779621,253 Oakwood Ave,Front Yard Parking,0,20,92,15,20,25% of ballots received by voters,5,77,15,0,2022-07-28,0,92,2025-07-29,2022-06-28,11,50% + 1 of received ballots,FYP 2022-038,1426,In Favour,143,Yes
779622,323 Armadale Ave,Front Yard Parking,0,22,55,20,14,25% of ballots received by voters,0,54,1,2,2022-08-04,0,55,2025-08-05,2022-07-05,12,50% + 1 of received ballots,FYP 2022-039,1427,In Favour,69,Yes
779623,,Permit Parking,0,41,118,5,30,25% of ballots received by voters,36,118,0,0,2022-09-21,0,118,2024-09-22,2022-08-22,22,50% + 1 of received ballots,PPP 2022-040,1428,Opposed,122,Yes
779624,,Permit Parking,0,25,72,4,17,25% of ballots received by voters,16,68,4,5,2022-09-21,0,72,2024-09-22,2022-08-22,14,50% + 1 of received ballots,PPP 2022-041,1429,Opposed,81,Yes
779625,,Permit Parking,0,28,52,4,13,25% of ballots received by voters,24,52,0,0,2022-09-21,0,52,2024-09-22,2022-08-22,15,50% + 1 of received ballots,PPP 2022-042,1430,Opposed,59,Yes
779626,,Traffic Calming Safety Zone,1,65,125,39,30,25% of ballots received by voters,21,119,6,4,2022-08-13,0,125,2024-08-14,2022-07-14,39,60% of received ballots,TCSZ 2022-043,1431,In Favour,135,Yes
779627,,Traffic Calming,0,96,151,70,38,25% + 1 of ballots received by voters,25,146,5,1,2022-08-18,0,151,2024-08-19,2022-07-19,58,60% of received ballots,TCP 2022-044,1432,In Favour,172,Yes
779628,,Traffic Calming,0,24,75,7,20,25% + 1 of ballots received by voters,16,75,0,1,2022-08-27,0,75,2024-08-28,2022-07-28,15,60% of received ballots,TCP 2022-045,1433,Opposed,84,Yes
779629,,Traffic Calming,0,53,156,41,79,50% + 1 of ballots received by voters,8,155,1,4,2022-10-07,0,156,2024-10-08,2022-09-07,N/A,60% of received ballots,TCP 2022-046,1434,Response Rate Not Met,175,No
779630,164 Waverley Rd,Front Yard Parking,0,63,135,58,33,25% of ballots received by voters,3,131,4,2,2022-08-20,0,135,2025-08-21,2022-07-21,33,50% + 1 of received ballots,FYP 2022-047,1435,In Favour,154,Yes
779631,,Traffic Calming,0,43,112,36,28,25% + 1 of ballots received by voters,1,107,5,6,2022-09-03,0,112,2024-09-04,2022-08-04,26,60% of received ballots,TCP 2022-048,1436,In Favour,115,Yes
779632,26 Wiley Ave,Front Yard Parking,0,73,119,68,28,25% of ballots received by voters,0,109,10,5,2022-08-27,0,119,2025-08-28,2022-07-28,38,50% + 1 of received ballots,FYP 2022-049,1437,In Favour,127,Yes
779633,152 Hammersmith Ave,Front Yard Parking,0,64,89,44,22,25% of ballots received by voters,13,86,3,7,2022-09-03,0,89,2025-09-04,2022-08-04,33,50% + 1 of received ballots,FYP 2022-050,1438,In Favour,101,Yes
779634,93 Greenlaw Ave,Front Yard Parking,0,14,73,10,18,25% of ballots received by voters,0,69,4,4,2022-09-07,0,73,2025-09-08,2022-08-08,N/A,50% + 1 of received ballots,FYP 2022-051,1439,Response Rate Not Met,89,No
779635,93 Morningside Ave (former Toronto),Front Yard Parking,0,21,40,20,10,25% of ballots received by voters,1,37,3,0,2022-09-17,0,40,2025-09-18,2022-08-18,12,50% + 1 of received ballots,FYP 2022-052,1440,In Favour,45,Yes
779636,,Permit Parking,0,147,408,31,93,25% of ballots received by voters,107,372,36,9,2022-09-28,0,408,2024-09-29,2022-08-29,75,50% + 1 of received ballots,PPP 2022-054,1442,Opposed,460,Yes
779637,,Traffic Calming,0,30,65,29,33,50% + 1 of ballots received by voters,1,63,2,0,2022-09-29,0,65,2024-09-30,2022-08-30,N/A,60% of received ballots,TCP 2022-055,1443,Response Rate Not Met,72,No
779638,,Traffic Calming,0,105,215,41,109,50% + 1 of ballots received by voters,57,215,0,7,2022-09-30,1,215,2024-10-01,2022-08-31,N/A,60% of received ballots,TCP 2022-056,1444,Response Rate Not Met,229,No
779639,141 Tyrrel Ave,Front Yard Parking,0,70,99,50,24,25% of ballots received by voters,12,95,4,8,2022-10-07,8,99,2025-10-08,2022-09-07,36,50% + 1 of received ballots,FYP 2022-058,1446,In Favour,118,Yes
779640,,Traffic Calming,0,19,30,16,16,50% + 1 of ballots received by voters,2,30,0,1,2022-10-08,1,30,2024-10-09,2022-09-08,12,60% of received ballots,TCP 2022-059,1447,In Favour,48,Yes
779641,,Traffic Calming,0,33,158,21,79,50% + 1 of ballots received by voters,12,156,2,0,2022-10-15,0,158,2024-10-16,2022-09-15,N/A,60% of received ballots,TCP 2022-060,1450,Response Rate Not Met,185,No
779642,,Traffic Calming,0,60,198,54,98,50% + 1 of ballots received by voters,2,194,4,4,2022-10-15,0,198,2024-10-16,2022-09-15,N/A,60% of received ballots,TCP 2022-061,1451,Response Rate Not Met,231,No
779643,291 Lauder Ave,Front Yard Parking,0,29,99,27,15,25% of ballots received by voters,1,58,41,1,2022-10-19,0,99,2025-10-20,2022-09-19,16,50% + 1 of received ballots,FYP 2022-062,1452,In Favour,139,Yes
779644,496 Atlas Ave,Front Yard Parking,0,15,49,11,12,25% of ballots received by voters,4,48,1,0,2022-10-21,0,49,2025-10-22,2022-09-21,9,50% + 1 of received ballots,FYP 2022-063,1453,In Favour,54,Yes
779645,17 Northcliffe Blvd,Front Yard Parking,0,47,94,35,23,25% of ballots received by voters,6,91,3,6,2022-10-22,0,94,2025-10-23,2022-09-22,25,50% + 1 of received ballots,FYP 2022-064,1454,In Favour,116,Yes
